0|304|438|0|0|0|1532|720|1280
1|304|438|0|0|0|1624|720|1280
0|347|1123|0|0|0|3130|720|1280
1|347|1123|0|0|0|3256|720|1280
0|331|445|0|0|0|6120|720|1280
1|331|445|0|0|0|6264|720|1280
0|347|1123|0|0|0|9720|720|1280
1|347|1123|0|0|0|9864|720|1280
0|74|1230|0|0|0|24360|720|1280
1|74|1230|0|0|0|24365|720|1280
0|661|131|0|0|0|24867|720|1280
1|661|131|0|0|0|24871|720|1280
0|74|1230|0|0|0|25380|720|1280
1|74|1230|0|0|0|25384|720|1280
0|661|131|0|0|0|25880|720|1280
1|661|131|0|0|0|25884|720|1280
0|74|1230|0|0|0|26395|720|1280
1|74|1230|0|0|0|26400|720|1280
0|661|131|0|0|0|26892|720|1280
1|661|131|0|0|0|26897|720|1280
0|74|1230|0|0|0|27406|720|1280
1|74|1230|0|0|0|27411|720|1280
0|661|131|0|0|0|27906|720|1280
1|661|131|0|0|0|27911|720|1280
0|74|1230|0|0|0|28420|720|1280
1|74|1230|0|0|0|28425|720|1280
0|661|131|0|0|0|28914|720|1280
1|661|131|0|0|0|28919|720|1280
0|74|1230|0|0|0|29435|720|1280
1|74|1230|0|0|0|29440|720|1280
0|661|131|0|0|0|29936|720|1280
1|661|131|0|0|0|29941|720|1280
0|74|1230|0|0|0|30447|720|1280
1|74|1230|0|0|0|30452|720|1280
0|661|131|0|0|0|30949|720|1280
1|661|131|0|0|0|30954|720|1280
0|74|1230|0|0|0|31459|720|1280
1|74|1230|0|0|0|31464|720|1280
0|661|131|0|0|0|31962|720|1280
1|661|131|0|0|0|31967|720|1280
0|74|1230|0|0|0|32476|720|1280
1|74|1230|0|0|0|32480|720|1280
0|661|131|0|0|0|32974|720|1280
1|661|131|0|0|0|32979|720|1280
0|74|1230|0|0|0|33495|720|1280
1|74|1230|0|0|0|33499|720|1280
0|661|131|0|0|0|33990|720|1280
1|661|131|0|0|0|33995|720|1280
0|74|1230|0|0|0|34506|720|1280
1|74|1230|0|0|0|34511|720|1280
0|661|131|0|0|0|35002|720|1280
1|661|131|0|0|0|35007|720|1280
0|74|1230|0|0|0|35521|720|1280
1|74|1230|0|0|0|35526|720|1280
0|661|131|0|0|0|36017|720|1280
1|661|131|0|0|0|36022|720|1280
0|74|1230|0|0|0|36527|720|1280
1|74|1230|0|0|0|36532|720|1280
0|661|131|0|0|0|37026|720|1280
1|661|131|0|0|0|37031|720|1280
0|74|1230|0|0|0|37543|720|1280
1|74|1230|0|0|0|37548|720|1280
0|661|131|0|0|0|38047|720|1280
1|661|131|0|0|0|38052|720|1280
0|74|1230|0|0|0|38564|720|1280
1|74|1230|0|0|0|38569|720|1280
0|661|131|0|0|0|39060|720|1280
1|661|131|0|0|0|39065|720|1280
0|74|1230|0|0|0|39574|720|1280
1|74|1230|0|0|0|39579|720|1280
0|661|131|0|0|0|40073|720|1280
1|661|131|0|0|0|40078|720|1280
0|74|1230|0|0|0|40592|720|1280
1|74|1230|0|0|0|40596|720|1280
0|661|131|0|0|0|41087|720|1280
1|661|131|0|0|0|41091|720|1280
