0|524|1649|0|0|0|0|1080|1920
1|524|1649|0|0|0|10|1080|1920
0|501|1350|0|0|0|400|1080|1920
1|501|1350|0|0|0|410|1080|1920
0|524|1649|0|0|0|800|1080|1920
1|524|1649|0|0|0|810|1080|1920
0|501|1350|0|0|0|1200|1080|1920
1|501|1350|0|0|0|1210|1080|1920
0|524|1649|0|0|0|1600|1080|1920
1|524|1649|0|0|0|1610|1080|1920
0|501|1350|0|0|0|2000|1080|1920
1|501|1350|0|0|0|2010|1080|1920
0|524|1649|0|0|0|2400|1080|1920
1|524|1649|0|0|0|2410|1080|1920
0|501|1350|0|0|0|2800|1080|1920
1|501|1350|0|0|0|2810|1080|1920
0|524|1649|0|0|0|3200|1080|1920
1|524|1649|0|0|0|3210|1080|1920
0|501|1350|0|0|0|3600|1080|1920
1|501|1350|0|0|0|3610|1080|1920
0|524|1649|0|0|0|4000|1080|1920
1|524|1649|0|0|0|4010|1080|1920
0|501|1350|0|0|0|4400|1080|1920
1|501|1350|0|0|0|4410|1080|1920
0|524|1649|0|0|0|4800|1080|1920
1|524|1649|0|0|0|4810|1080|1920
0|501|1350|0|0|0|5200|1080|1920
1|501|1350|0|0|0|5210|1080|1920
0|524|1649|0|0|0|5600|1080|1920
1|524|1649|0|0|0|5610|1080|1920
0|501|1350|0|0|0|6000|1080|1920
1|501|1350|0|0|0|6010|1080|1920
0|524|1649|0|0|0|6400|1080|1920
1|524|1649|0|0|0|6410|1080|1920
0|501|1350|0|0|0|6800|1080|1920
1|501|1350|0|0|0|6810|1080|1920
0|524|1649|0|0|0|7200|1080|1920
1|524|1649|0|0|0|7210|1080|1920
0|501|1350|0|0|0|7600|1080|1920
1|501|1350|0|0|0|7610|1080|1920
0|393|1166|0|0|0|8000|1080|1920
1|393|1166|0|0|0|8010|1080|1920
0|501|1350|0|0|0|8400|1080|1920
1|501|1350|0|0|0|8410|1080|1920
0|524|1649|0|0|0|8800|1080|1920
1|524|1649|0|0|0|8810|1080|1920
0|501|1350|0|0|0|9200|1080|1920
1|501|1350|0|0|0|9210|1080|1920
0|524|1649|0|0|0|9600|1080|1920
1|524|1649|0|0|0|9610|1080|1920
0|524|1649|0|0|0|10000|1080|1920
1|524|1649|0|0|0|10010|1080|1920
0|501|1350|0|0|0|10400|1080|1920
1|501|1350|0|0|0|10410|1080|1920
0|524|1649|0|0|0|10800|1080|1920
1|524|1649|0|0|0|10810|1080|1920
0|501|1350|0|0|0|11200|1080|1920
1|501|1350|0|0|0|11210|1080|1920
0|524|1649|0|0|0|11600|1080|1920
1|524|1649|0|0|0|11610|1080|1920
0|501|1350|0|0|0|12000|1080|1920
1|501|1350|0|0|0|12010|1080|1920
0|524|1649|0|0|0|12400|1080|1920
1|524|1649|0|0|0|12410|1080|1920
0|501|1350|0|0|0|12800|1080|1920
1|501|1350|0|0|0|12810|1080|1920
0|524|1649|0|0|0|13200|1080|1920
1|524|1649|0|0|0|13210|1080|1920
0|501|1350|0|0|0|13600|1080|1920
1|501|1350|0|0|0|13610|1080|1920
0|524|1649|0|0|0|14000|1080|1920
1|524|1649|0|0|0|14010|1080|1920
0|501|1350|0|0|0|14400|1080|1920
1|501|1350|0|0|0|14410|1080|1920
0|524|1649|0|0|0|14800|1080|1920
1|524|1649|0|0|0|14810|1080|1920
0|501|1350|0|0|0|15200|1080|1920
1|501|1350|0|0|0|15210|1080|1920
0|524|1649|0|0|0|15600|1080|1920
1|524|1649|0|0|0|15610|1080|1920
0|501|1350|0|0|0|16000|1080|1920
1|501|1350|0|0|0|16010|1080|1920
0|524|1649|0|0|0|16400|1080|1920
1|524|1649|0|0|0|16410|1080|1920
0|501|1350|0|0|0|16800|1080|1920
1|501|1350|0|0|0|16810|1080|1920
0|524|1649|0|0|0|17200|1080|1920
1|524|1649|0|0|0|17210|1080|1920
0|518|1553|0|0|0|17600|1080|1920
1|518|1553|0|0|0|17610|1080|1920
0|524|1649|0|0|0|18000|1080|1920
1|524|1649|0|0|0|18010|1080|1920
0|501|1350|0|0|0|18400|1080|1920
1|501|1350|0|0|0|18410|1080|1920
0|524|1649|0|0|0|18800|1080|1920
1|524|1649|0|0|0|18810|1080|1920
0|501|1350|0|0|0|19200|1080|1920
1|501|1350|0|0|0|19210|1080|1920
0|524|1649|0|0|0|19600|1080|1920
1|524|1649|0|0|0|19610|1080|1920
0|524|1649|0|0|0|20000|1080|1920
1|524|1649|0|0|0|20010|1080|1920
0|501|1350|0|0|0|20400|1080|1920
1|501|1350|0|0|0|20410|1080|1920
0|524|1649|0|0|0|20800|1080|1920
1|524|1649|0|0|0|20810|1080|1920
0|501|1350|0|0|0|21200|1080|1920
1|501|1350|0|0|0|21210|1080|1920
0|524|1649|0|0|0|21600|1080|1920
1|524|1649|0|0|0|21610|1080|1920
0|501|1350|0|0|0|22000|1080|1920
1|501|1350|0|0|0|22010|1080|1920
0|524|1649|0|0|0|22400|1080|1920
1|524|1649|0|0|0|22410|1080|1920
0|501|1350|0|0|0|22800|1080|1920
1|501|1350|0|0|0|22810|1080|1920
0|524|1649|0|0|0|23200|1080|1920
1|524|1649|0|0|0|23210|1080|1920
0|501|1350|0|0|0|23600|1080|1920
1|501|1350|0|0|0|23610|1080|1920
0|524|1649|0|0|0|24000|1080|1920
1|524|1649|0|0|0|24010|1080|1920
0|501|1350|0|0|0|24400|1080|1920
1|501|1350|0|0|0|24410|1080|1920
0|524|1649|0|0|0|24800|1080|1920
1|524|1649|0|0|0|24810|1080|1920
0|501|1350|0|0|0|25200|1080|1920
1|501|1350|0|0|0|25210|1080|1920
0|524|1649|0|0|0|25600|1080|1920
1|524|1649|0|0|0|25610|1080|1920
0|501|1350|0|0|0|26000|1080|1920
1|501|1350|0|0|0|26010|1080|1920
0|524|1649|0|0|0|26400|1080|1920
1|524|1649|0|0|0|26410|1080|1920
0|617|1148|0|0|0|26800|1080|1920
1|617|1148|0|0|0|26810|1080|1920
0|524|1649|0|0|0|27200|1080|1920
1|524|1649|0|0|0|27210|1080|1920
0|501|1350|0|0|0|27600|1080|1920
1|501|1350|0|0|0|27610|1080|1920
0|524|1649|0|0|0|28000|1080|1920
1|524|1649|0|0|0|28010|1080|1920
0|501|1350|0|0|0|28400|1080|1920
1|501|1350|0|0|0|28410|1080|1920
0|524|1649|0|0|0|28800|1080|1920
1|524|1649|0|0|0|28810|1080|1920
0|501|1350|0|0|0|29200|1080|1920
1|501|1350|0|0|0|29210|1080|1920
